voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000030030742,WILKES,WHITE,M,67,TRAPHILL,NC,28685,DEM,1,0,0
000030031111,WILKES,WHITE,F,58,TRAPHILL,NC,28685,DEM,1,0,0
000000061384,WILKES,WHITE,F,38,NORTH WILKESBORO,NC,28659,REP,1,1,1
000030021840,WILKES,WHITE,M,26,WILKESBORO,NC,28697,REP,0,0,0
000030001180,WILKES,WHITE,M,60,WILKESBORO,NC,28697,UNA,0,0,0
000030022897,WILKES,WHITE,F,87,WILKESBORO,NC,28697,UNA,1,0,0
000030001181,WILKES,WHITE,F,59,WILKESBORO,NC,28697,UNA,0,0,0
000030020630,WILKES,WHITE,M,63,WILKESBORO,NC,28697,REP,0,0,0
000030020631,WILKES,WHITE,F,62,WILKESBORO,NC,28697,REP,0,0,0
000030029343,WILKES,WHITE,F,34,WILKESBORO,NC,28697,DEM,0,0,0
000030034514,WILKES,WHITE,M,38,ROARING RIVER,NC,28669,REP,1,0,1
000030004451,WILKES,WHITE,M,37,WILKESBORO,NC,28697,DEM,1,0,1
000000010243,WILKES,WHITE,M,71,HAYS,NC,28635,DEM,1,1,1
000000049415,WILKES,WHITE,M,44,HAYS,NC,28635,UNA,1,1,1
000000010260,WILKES,WHITE,F,69,HAYS,NC,28635,DEM,1,1,1
000030021905,WILKES,WHITE,F,25,NORTH WILKESBORO,NC,28659,REP,0,0,0
000000010521,WILKES,WHITE,M,94,MILLERS CREEK,NC,28651,DEM,1,0,0
000030004195,WILKES,WHITE,F,55,MILLERS CREEK,NC,28651,DEM,0,0,0
000000020343,WILKES,WHITE,F,79,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000057397,WILKES,WHITE,F,56,PURLEAR,NC,28665,REP,1,1,1
000030015239,WILKES,WHITE,F,41,HAYS,NC,28635,UNA,1,0,0
000000035893,WILKES,WHITE,F,82,RONDA,NC,28670,UNA,0,0,0
000000010660,WILKES,WHITE,M,65,NORTH WILKESBORO,NC,28659,REP,1,0,0
000000010337,WILKES,WHITE,M,74,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000010344,WILKES,WHITE,M,85,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030034660,WILKES,WHITE,M,46,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030029302,WILKES,WHITE,M,33,MORAVIAN FALLS,NC,28654,REP,1,1,1
000000010453,WILKES,WHITE,F,87,ELKIN,NC,28621,DEM,1,0,0
000030031866,WILKES,WHITE,F,19,HAMPTONVILLE,NC,27020,DEM,0,0,0
000030033591,WILKES,WHITE,M,21,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030026784,WILKES,BLACK or AFRICAN AMERICAN,F,28,MORAVIAN FALLS,NC,28654,UNA,0,0,0
000000052942,WILKES,WHITE,M,85,MILLERS CREEK,NC,28651,REP,1,0,0
000030034083,WILKES,WHITE,F,74,MILLERS CREEK,NC,28651,DEM,0,0,0
000000060633,WILKES,WHITE,F,37,PURLEAR,NC,28665,UNA,1,0,0
000030032146,WILKES,WHITE,M,62,NORTH WILKESBORO,NC,28659,UNA,0,0,0
000030032403,WILKES,WHITE,M,30,NORTH WILKESBORO,NC,28659,REP,0,0,0
000030021231,WILKES,WHITE,F,28,TRAPHILL,NC,28685,UNA,1,1,0
000000035946,WILKES,WHITE,F,74,WILKESBORO,NC,28697,REP,1,1,0
000000035948,WILKES,WHITE,M,83,WILKESBORO,NC,28697,REP,1,1,0
000030011582,WILKES,WHITE,F,47,ELKIN,NC,28621,REP,1,1,1
000030034394,WILKES,WHITE,F,29,MORAVIAN FALLS,NC,28654,REP,0,0,0
000030034161,WILKES,WHITE,F,20,WILKESBORO,NC,28697,REP,0,0,0
000030014062,WILKES,WHITE,M,85,NORTH WILKESBORO,NC,28659,UNA,1,0,0
000030034943,WILKES,WHITE,M,60,MORAVIAN FALLS,NC,28654,REP,1,1,1
000030006452,WILKES,WHITE,F,47,NORTH WILKESBORO,NC,28659,UNA,1,1,0
000000010910,WILKES,WHITE,M,71,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000030022907,WILKES,BLACK or AFRICAN AMERICAN,F,47,WILKESBORO,NC,28697,DEM,1,1,1
000030034900,WILKES,BLACK or AFRICAN AMERICAN,F,57,NORTH WILKESBORO,NC,28659,UNA,1,0,0
000030033229,WILKES,WHITE,F,94,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000050694,WILKES,WHITE,F,77,NORTH WILKESBORO,NC,28659,REP,1,1,1
000030034442,WILKES,WHITE,M,20,WILKESBORO,NC,28697,REP,0,0,0
000030028774,WILKES,WHITE,F,93,NORTH WILKESBORO,NC,28659,UNA,0,0,0
000000011022,WILKES,WHITE,F,68,MORAVIAN FALLS,NC,28654,DEM,1,0,0
000000011024,WILKES,WHITE,M,70,MORAVIAN FALLS,NC,28654,UNA,0,0,0
000000011036,WILKES,WHITE,M,67,UNION GROVE,NC,28689,REP,0,0,0
000000011038,WILKES,WHITE,F,71,NORTH WILKESBORO,NC,28659,REP,1,1,0
000000011061,WILKES,WHITE,M,74,NORTH WILKESBORO,NC,28659,REP,1,1,0
000030028481,WILKES,WHITE,M,44,NORTH WILKESBORO,NC,28659,DEM,0,0,0
000030028926,WILKES,WHITE,F,22,MORAVIAN FALLS,NC,28654,DEM,0,0,0
000000034579,WILKES,WHITE,M,69,BOOMER,NC,28606,REP,1,1,1
000000011203,WILKES,WHITE,F,92,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000011218,WILKES,WHITE,F,83,WILKESBORO,NC,28697,REP,1,0,0
000000049438,WILKES,WHITE,F,72,WILKESBORO,NC,28697,DEM,0,0,0
000030003659,WILKES,WHITE,F,49,WILKESBORO,NC,28697,REP,1,1,1
000030033254,WILKES,WHITE,F,77,TRAPHILL,NC,28685,REP,1,0,0
000000010979,WILKES,WHITE,F,85,WILKESBORO,NC,28697,REP,1,0,0
000000010991,WILKES,WHITE,M,88,WILKESBORO,NC,28697,REP,1,0,0
000000011026,WILKES,WHITE,M,85,ROARING RIVER,NC,28669,DEM,0,1,0
000000011045,WILKES,WHITE,F,68,NORTH WILKESBORO,NC,28659,REP,1,1,1
000000046357,WILKES,WHITE,F,46,WILKESBORO,NC,28697,DEM,1,0,0
000000011092,WILKES,WHITE,M,73,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000011101,WILKES,WHITE,F,69,NORTH WILKESBORO,NC,28659,DEM,1,0,0
000000044908,WILKES,WHITE,F,88,NORTH WILKESBORO,NC,28659,REP,1,0,0
000030026786,WILKES,WHITE,M,48,ROARING RIVER,NC,28669,UNA,1,0,0
000000011148,WILKES,WHITE,F,70,BOOMER,NC,28606,DEM,1,1,0
