voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000002831109,PASQUOTANK,WHITE,F,58,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000022012,PASQUOTANK,WHITE,F,58,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000029558,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,72,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002837125,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,38,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002813803,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,69,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002809318,PASQUOTANK,WHITE,M,37,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002833594,PASQUOTANK,OTHER,M,64,ELIZABETH CITY,NC,27909,REP,0,0,1
000000031869,PASQUOTANK,WHITE,M,60,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002821198,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,44,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002835850,PASQUOTANK,OTHER,F,54,ELIZABETH CITY,NC,27909,REP,0,0,1
000000030089,PASQUOTANK,WHITE,F,62,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000030090,PASQUOTANK,WHITE,M,62,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002833495,PASQUOTANK,WHITE,F,23,ELIZABETH CITY,NC,27909,DEM,0,0,1
000002831780,PASQUOTANK,WHITE,F,48,ELIZABETH CITY,NC,27909,REP,0,0,1
000002829554,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,24,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002799944,PASQUOTANK,WHITE,F,75,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002830886,PASQUOTANK,WHITE,F,27,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002830326,PASQUOTANK,UNDESIGNATED,U,33,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002790343,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,65,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002822595,PASQUOTANK,BLACK or AFRICAN AMERICAN,U,39,ELIZABETH CITY,NC,27909,REP,0,1,1
000002815633,PASQUOTANK,BLACK or AFRICAN AMERICAN,F,42,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002787525,PASQUOTANK,BLACK or AFRICAN AMERICAN,M,40,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002795962,PASQUOTANK,WHITE,F,42,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002808081,PASQUOTANK,WHITE,M,57,ELIZABETH CITY,NC,27909,REP,1,1,1
000002835126,PASQUOTANK,OTHER,M,42,ELIZABETH CITY,NC,27909,UNA,0,0,1
000002828703,PASQUOTANK,UNDESIGNATED,U,50,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000030569,PASQUOTANK,OTHER,M,53,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002826114,PASQUOTANK,WHITE,M,31,ELIZABETH CITY,NC,27909,REP,0,1,1
000002826109,PASQUOTANK,WHITE,F,31,ELIZABETH CITY,NC,27909,REP,0,1,1
000002792398,PASQUOTANK,WHITE,M,63,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002795137,PASQUOTANK,WHITE,F,67,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000036186,PASQUOTANK,WHITE,F,45,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002804176,PASQUOTANK,OTHER,M,50,ELIZABETH CITY,NC,27909,DEM,1,1,1
000002820115,PASQUOTANK,WHITE,M,59,ELIZABETH CITY,NC,27909,UNA,0,1,1
000002835614,PASQUOTANK,WHITE,U,46,ELIZABETH CITY,NC,27909,REP,1,1,1
000002789526,PASQUOTANK,WHITE,F,83,ELIZABETH CITY,NC,27909,UNA,1,1,1
000002837092,PASQUOTANK,WHITE,F,62,ELIZABETH CITY,NC,27909,REP,0,0,1
000002831305,PASQUOTANK,WHITE,M,37,ELIZABETH CITY,NC,27909,UNA,0,0,1
000000008961,PASQUOTANK,WHITE,F,59,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000015861,PASQUOTANK,WHITE,M,65,ELIZABETH CITY,NC,27909,REP,1,1,1
000002810008,PASQUOTANK,WHITE,F,33,ELIZABETH CITY,NC,27909,UNA,1,1,1
000000006392,PASQUOTANK,WHITE,M,60,ELIZABETH CITY,NC,27909,REP,1,1,1
000002808509,PASQUOTANK,WHITE,F,45,ELIZABETH CITY,NC,27909,REP,0,1,1
