voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000044898,BLADEN,WHITE,F,61,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000064677,BLADEN,WHITE,F,23,CLARKTON,NC,28433,UNA,0,1,1
000000009510,BLADEN,WHITE,F,66,BLADENBORO,NC,28320,REP,1,1,1
000000051018,BLADEN,WHITE,M,34,BLADENBORO,NC,28320,UNA,1,1,1
000000008283,BLADEN,WHITE,F,74,EVERGREEN,NC,28438,UNA,1,1,1
000000015078,BLADEN,WHITE,M,60,BLADENBORO,NC,28320,REP,1,1,1
000000048384,BLADEN,WHITE,M,81,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000055890,BLADEN,WHITE,F,31,BLADENBORO,NC,28320,UNA,1,1,1
000000064033,BLADEN,UNDESIGNATED,U,55,ELIZABETHTOWN,NC,28337,REP,0,1,1
000000014438,BLADEN,WHITE,M,63,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000002122,BLADEN,WHITE,M,67,CLARKTON,NC,28433,DEM,1,1,1
000000059146,BLADEN,WHITE,M,49,WHITE LAKE,NC,28337,REP,1,1,1
000000067936,BLADEN,WHITE,M,31,BLADENBORO,NC,28320,UNA,1,0,1
000000067205,BLADEN,BLACK or AFRICAN AMERICAN,M,20,CLARKTON,NC,28433,DEM,0,0,1
000000030245,BLADEN,WHITE,F,46,BLADENBORO,NC,28320,REP,1,1,1
000000050377,BLADEN,WHITE,F,43,EVERGREEN,NC,28438,REP,1,0,1
000000047879,BLADEN,WHITE,F,38,WHITE OAK,NC,28399,UNA,0,1,1
000000009515,BLADEN,WHITE,M,69,BLADENBORO,NC,28320,REP,1,1,1
000000036978,BLADEN,WHITE,M,43,DUBLIN,NC,28332,UNA,1,1,1
000000042704,BLADEN,WHITE,M,39,BLADENBORO,NC,28320,DEM,1,1,1
000000041768,BLADEN,WHITE,M,40,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000005920,BLADEN,WHITE,M,73,TAR HEEL,NC,28392,REP,1,1,1
000000010936,BLADEN,WHITE,F,66,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000015621,BLADEN,WHITE,F,66,BLADENBORO,NC,28320,REP,1,1,1
000000071594,BLADEN,WHITE,M,71,BLADENBORO,NC,28320,REP,0,0,1
000000057494,BLADEN,WHITE,M,78,CLARKTON,NC,28433,UNA,1,1,1
000000065245,BLADEN,WHITE,M,53,BLADENBORO,NC,28320,UNA,0,1,1
000000005926,BLADEN,WHITE,F,86,BLADENBORO,NC,28320,UNA,1,1,1
000000040439,BLADEN,WHITE,F,45,BLADENBORO,NC,28320,UNA,1,1,1
000000026084,BLADEN,WHITE,F,49,ELIZABETHTOWN,NC,28337,REP,1,1,1
000000017990,BLADEN,WHITE,M,81,ELIZABETHTOWN,NC,28337,DEM,1,1,1
000000042078,BLADEN,WHITE,M,74,ELIZABETHTOWN,NC,28337,UNA,1,1,1
000000047581,BLADEN,WHITE,F,76,CLARKTON,NC,28433,UNA,1,1,1
000000066275,BLADEN,WHITE,M,21,ELIZABETHTOWN,NC,28337,UNA,0,0,1
000000031649,BLADEN,WHITE,F,52,CLARKTON,NC,28433,UNA,1,1,1
000000058471,BLADEN,WHITE,F,56,BLADENBORO,NC,28320,UNA,1,1,1
000000068040,BLADEN,WHITE,M,52,ELIZABETHTOWN,NC,28337,REP,0,0,1
000000002785,BLADEN,WHITE,F,78,TAR HEEL,NC,28392,DEM,1,1,1
000000042853,BLADEN,WHITE,M,73,ELIZABETHTOWN,NC,28337,REP,1,1,1
000000067910,BLADEN,WHITE,M,66,ELIZABETHTOWN,NC,28337,REP,0,0,1
000000039015,BLADEN,WHITE,M,46,DUBLIN,NC,28332,UNA,1,1,1
000000048222,BLADEN,WHITE,M,64,BLADENBORO,NC,28320,UNA,1,1,1
000000056215,BLADEN,WHITE,M,39,ELIZABETHTOWN,NC,28337,REP,0,1,1
000000065344,BLADEN,WHITE,F,61,ELIZABETHTOWN,NC,28337,REP,0,1,1
000000034094,BLADEN,WHITE,F,69,WHITE OAK,NC,28399,UNA,1,1,1
000000070684,BLADEN,WHITE,F,67,BLADENBORO,NC,28320,DEM,0,0,1
000000070582,BLADEN,BLACK or AFRICAN AMERICAN,U,59,ELIZABETHTOWN,NC,28337,UNA,0,0,1
