voter_reg_num,county_desc,race,gender,age,voter_city,voter_state,voter_zip,voter_party_code,voted_2016,voted_2020,voted_2024
000000015906,ASHE,WHITE,F,87,WEST JEFFERSON,NC,28694,REP,1,1,0
000000015352,ASHE,WHITE,M,90,WEST JEFFERSON,NC,28694,REP,1,1,0
000000014171,ASHE,WHITE,F,67,LANSING,NC,28643,REP,1,0,0
000000034787,ASHE,WHITE,M,56,FLEETWOOD,NC,28626,REP,0,1,0
000000027943,ASHE,WHITE,M,71,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000039159,ASHE,WHITE,M,65,LANSING,NC,28643,REP,0,1,0
000000002572,ASHE,WHITE,F,85,WARRENSVILLE,NC,28693,REP,1,1,0
000000019283,ASHE,WHITE,M,65,FLEETWOOD,NC,28626,UNA,1,1,1
000000002575,ASHE,WHITE,F,69,CRESTON,NC,28615,DEM,1,1,1
000000037747,ASHE,WHITE,F,19,WARRENSVILLE,NC,28693,UNA,0,1,1
000000002576,ASHE,WHITE,M,74,CRESTON,NC,28615,DEM,1,1,1
000000024058,ASHE,WHITE,M,51,FLEETWOOD,NC,28626,REP,1,1,1
000000023457,ASHE,WHITE,F,46,CRESTON,NC,28615,UNA,1,1,1
000000030701,ASHE,WHITE,M,68,WEST JEFFERSON,NC,28694,REP,1,1,0
000000040051,ASHE,UNDESIGNATED,U,53,WEST JEFFERSON,NC,28694,UNA,0,1,0
000000012851,ASHE,WHITE,F,53,FLEETWOOD,NC,28626,UNA,1,1,1
000000024554,ASHE,WHITE,M,74,FLEETWOOD,NC,28626,UNA,1,1,0
000000039988,ASHE,OTHER,F,44,WEST JEFFERSON,NC,28694,REP,0,1,0
000000034647,ASHE,UNDESIGNATED,U,32,JEFFERSON,NC,28640,UNA,1,1,1
000000033159,ASHE,WHITE,F,33,JEFFERSON,NC,28640,UNA,1,1,1
000000035181,ASHE,WHITE,M,21,WARRENSVILLE,NC,28693,DEM,0,0,0
000000033895,ASHE,WHITE,M,74,JEFFERSON,NC,28640,DEM,0,0,0
000000033919,ASHE,WHITE,F,72,JEFFERSON,NC,28640,DEM,0,0,0
000000028973,ASHE,WHITE,F,79,FLEETWOOD,NC,28626,REP,1,1,1
000000028986,ASHE,WHITE,M,82,FLEETWOOD,NC,28626,REP,1,1,0
000000021499,ASHE,WHITE,F,84,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000033471,ASHE,WHITE,F,75,WEST JEFFERSON,NC,28694,REP,1,1,0
000000039788,ASHE,UNDESIGNATED,U,19,WEST JEFFERSON,NC,28694,DEM,0,1,0
000000009250,ASHE,WHITE,M,72,FLEETWOOD,NC,28626,DEM,0,0,0
000000038851,ASHE,WHITE,F,21,JEFFERSON,NC,28640,DEM,0,0,0
000000012173,ASHE,WHITE,F,60,WEST JEFFERSON,NC,28694,DEM,1,1,1
000000000561,ASHE,WHITE,M,56,JEFFERSON,NC,28640,UNA,0,0,0
000000005797,ASHE,WHITE,M,85,JEFFERSON,NC,28640,REP,1,1,0
000000006624,ASHE,WHITE,F,76,CRESTON,NC,28615,REP,1,1,0
000000028956,ASHE,WHITE,M,58,WEST JEFFERSON,NC,28694,REP,1,1,1
000000025188,ASHE,UNDESIGNATED,M,37,WEST JEFFERSON,NC,28694,DEM,1,1,1
000000014032,ASHE,WHITE,M,72,WEST JEFFERSON,NC,28694,UNA,1,1,1
000000024696,ASHE,WHITE,F,62,WEST JEFFERSON,NC,28694,UNA,0,1,0
000000019123,ASHE,OTHER,M,55,WEST JEFFERSON,NC,28694,DEM,1,1,0
000000036172,ASHE,WHITE,F,21,CRUMPLER,NC,28617,DEM,0,0,0
000000028695,ASHE,WHITE,F,82,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000034141,ASHE,WHITE,F,55,WEST JEFFERSON,NC,28694,REP,1,1,0
000000028196,ASHE,WHITE,F,43,FLEETWOOD,NC,28626,DEM,1,1,1
000000032075,ASHE,WHITE,F,64,LAUREL SPRINGS,NC,28644,UNA,1,1,0
000000032076,ASHE,WHITE,M,73,LAUREL SPRINGS,NC,28644,UNA,1,1,0
000000039541,ASHE,WHITE,M,54,LANSING,NC,28643,REP,0,1,1
000000037029,ASHE,WHITE,M,46,FLEETWOOD,NC,28626,REP,0,1,0
000000037100,ASHE,WHITE,F,45,FLEETWOOD,NC,28626,REP,0,0,0
000000020777,ASHE,WHITE,M,53,JEFFERSON,NC,28640,UNA,1,1,1
000000039952,ASHE,WHITE,F,50,JEFFERSON,NC,28640,REP,0,1,0
000000034874,ASHE,WHITE,F,65,FLEETWOOD,NC,28626,DEM,0,0,0
000000030457,ASHE,WHITE,F,70,WEST JEFFERSON,NC,28694,REP,1,1,0
000000030448,ASHE,UNDESIGNATED,M,69,WEST JEFFERSON,NC,28694,UNA,1,1,0
000000028369,ASHE,WHITE,M,29,JEFFERSON,NC,28640,UNA,1,1,1
000000036751,ASHE,WHITE,F,28,CRUMPLER,NC,28617,UNA,0,1,1
000000033407,ASHE,WHITE,M,68,JEFFERSON,NC,28640,UNA,1,1,0
000000033406,ASHE,WHITE,F,68,JEFFERSON,NC,28640,UNA,1,1,0
000000005801,ASHE,WHITE,F,73,CRUMPLER,NC,28617,DEM,1,1,0
000000005802,ASHE,WHITE,M,74,CRUMPLER,NC,28617,DEM,1,1,0
000000003895,ASHE,WHITE,F,67,GRASSY CREEK,NC,28631,REP,1,1,1
000000003898,ASHE,WHITE,M,76,GRASSY CREEK,NC,28631,DEM,1,1,1
